sample_id,label,label_id,image_path,source_image,points
561,not_free_parking_space,1,images/not_free_parking_space/slot_00561.jpg,images/3.png,"145.46,21.58|194.29,20.59|208.81,97.79|159.32,98.78"
562,not_free_parking_space,1,images/not_free_parking_space/slot_00562.jpg,images/3.png,"196.93,20.92|245.76,20.26|259.61,87.23|261.59,95.15|210.50,95.50"
563,free_parking_space,0,images/free_parking_space/slot_00563.jpg,images/3.png,"248.30,20.66|297.79,20.66|314.60,95.50|264.13,95.55"
564,not_free_parking_space,1,images/not_free_parking_space/slot_00564.jpg,images/3.png,"316.70,98.50|368.80,96.10|385.31,172.35|332.86,173.34|334.18,173.67"
565,not_free_parking_space,1,images/not_free_parking_space/slot_00565.jpg,images/3.png,"264.23,98.45|314.38,98.12|332.86,173.34|279.74,173.67"
566,not_free_parking_space,1,images/not_free_parking_space/slot_00566.jpg,images/3.png,"544.99,24.22|588.90,23.20|614.60,94.49|568.40,94.80"
567,free_parking_space,0,images/free_parking_space/slot_00567.jpg,images/3.png,"497.15,23.56|542.35,23.23|566.40,95.20|519.90,94.20"
568,free_parking_space,0,images/free_parking_space/slot_00568.jpg,images/3.png,"451.29,23.23|495.50,22.90|517.60,93.20|471.40,93.50"
569,free_parking_space,0,images/free_parking_space/slot_00569.jpg,images/3.png,"371.13,97.46|418.30,97.13|439.00,171.40|387.62,172.35"
570,not_free_parking_space,1,images/not_free_parking_space/slot_00570.jpg,images/3.png,"46.47,98.93|55.54,176.73|0.00,177.26|0.00,98.67"
571,not_free_parking_space,1,images/not_free_parking_space/slot_00571.jpg,images/3.png,"570.00,98.50|620.00,97.25|620.00,170.16|591.74,170.44"
572,free_parking_space,0,images/free_parking_space/slot_00572.jpg,images/3.png,"300.52,21.25|349.00,21.90|368.50,94.50|316.69,96.14"
573,free_parking_space,0,images/free_parking_space/slot_00573.jpg,images/3.png,"523.90,96.80|567.80,97.10|588.87,170.04|540.37,171.69|541.03,170.70|541.36,170.70"
574,not_free_parking_space,1,images/not_free_parking_space/slot_00574.jpg,images/3.png,"473.40,96.14|520.91,95.81|540.37,171.69|491.87,171.03"
575,not_free_parking_space,1,images/not_free_parking_space/slot_00575.jpg,images/3.png,"420.94,97.46|471.40,95.80|490.20,171.70|439.70,171.40"
576,free_parking_space,0,images/free_parking_space/slot_00576.jpg,images/3.png,"401.50,22.90|448.33,22.24|469.77,92.51|419.62,93.50"
577,not_free_parking_space,1,images/not_free_parking_space/slot_00577.jpg,images/3.png,"520.45,261.10|580.82,258.46|594.02,346.88|542.20,346.90"
578,not_free_parking_space,1,images/not_free_parking_space/slot_00578.jpg,images/3.png,"468.30,262.40|517.15,260.77|539.90,346.50|488.10,348.90"
579,not_free_parking_space,1,images/not_free_parking_space/slot_00579.jpg,images/3.png,"410.58,264.07|467.00,261.80|487.12,349.19|432.03,349.52"
580,not_free_parking_space,1,images/not_free_parking_space/slot_00580.jpg,images/3.png,"355.16,265.06|409.60,264.10|430.05,349.85|375.28,349.85"
581,not_free_parking_space,1,images/not_free_parking_space/slot_00581.jpg,images/3.png,"302.40,266.00|353.51,264.73|373.96,351.17|318.54,351.50"
582,not_free_parking_space,1,images/not_free_parking_space/slot_00582.jpg,images/3.png,"244.64,266.71|299.07,265.39|316.89,351.83|260.47,352.16"
583,not_free_parking_space,1,images/not_free_parking_space/slot_00583.jpg,images/3.png,"189.21,266.38|242.33,265.06|258.82,352.49|203.73,353.15"
584,free_parking_space,0,images/free_parking_space/slot_00584.jpg,images/3.png,"131.48,267.04|187.23,266.38|202.08,352.82|142.36,355.45|144.67,355.12"
585,free_parking_space,0,images/free_parking_space/slot_00585.jpg,images/3.png,"71.43,268.36|129.17,267.04|142.36,355.45|85.29,356.44"
586,free_parking_space,0,images/free_parking_space/slot_00586.jpg,images/3.png,"12.74,268.75|69.48,268.42|83.01,356.18|23.96,356.84"
587,free_parking_space,0,images/free_parking_space/slot_00587.jpg,images/30.png,"470.40,38.50|516.11,39.76|530.94,108.75|482.22,107.85"
588,free_parking_space,0,images/free_parking_space/slot_00588.jpg,images/30.png,"518.53,39.76|565.10,41.90|580.30,110.90|533.06,109.06"
589,not_free_parking_space,1,images/not_free_parking_space/slot_00589.jpg,images/30.png,"567.10,41.60|614.10,44.40|629.30,112.80|582.90,111.60"
590,free_parking_space,0,images/free_parking_space/slot_00590.jpg,images/30.png,"615.70,44.30|659.70,46.80|675.30,113.90|631.10,113.40"
591,free_parking_space,0,images/free_parking_space/slot_00591.jpg,images/30.png,"661.19,46.28|704.45,47.68|722.80,115.40|677.70,113.90"
592,free_parking_space,0,images/free_parking_space/slot_00592.jpg,images/30.png,"706.40,48.30|751.38,49.81|769.87,117.06|724.70,115.20"
593,not_free_parking_space,1,images/not_free_parking_space/slot_00593.jpg,images/30.png,"753.06,50.02|801.00,51.30|816.94,118.74|771.55,117.06"
594,free_parking_space,0,images/free_parking_space/slot_00594.jpg,images/30.png,"802.65,51.28|839.43,52.96|861.10,120.80|818.41,118.53"
595,free_parking_space,0,images/free_parking_space/slot_00595.jpg,images/30.png,"842.60,53.60|885.87,56.96|890.00,69.32|890.00,121.27|862.75,120.63"
596,not_free_parking_space,1,images/not_free_parking_space/slot_00596.jpg,images/30.png,"14.90,102.30|65.05,102.86|66.80,177.50|13.40,176.90"
597,not_free_parking_space,1,images/not_free_parking_space/slot_00597.jpg,images/30.png,"68.30,102.00|117.00,102.30|120.59,178.10|69.53,177.80"
598,not_free_parking_space,1,images/not_free_parking_space/slot_00598.jpg,images/30.png,"120.90,102.90|168.67,104.05|174.04,178.10|123.58,177.50"
599,not_free_parking_space,1,images/not_free_parking_space/slot_00599.jpg,images/30.png,"821.70,123.16|862.31,124.35|884.71,192.43|842.90,190.64"
600,not_free_parking_space,1,images/not_free_parking_space/slot_00600.jpg,images/30.png,"774.50,121.40|817.52,122.26|839.62,190.34|794.20,190.00"
601,free_parking_space,0,images/free_parking_space/slot_00601.jpg,images/30.png,"730.00,119.00|771.54,121.07|791.84,190.94|745.86,188.85"
602,not_free_parking_space,1,images/not_free_parking_space/slot_00602.jpg,images/30.png,"682.26,117.79|727.00,119.30|743.77,189.15|698.08,187.96"
603,not_free_parking_space,1,images/not_free_parking_space/slot_00603.jpg,images/30.png,"632.40,116.30|677.80,116.30|695.39,187.36|647.92,186.76"
604,free_parking_space,0,images/free_parking_space/slot_00604.jpg,images/30.png,"584.30,115.70|628.21,115.99|646.13,187.66|599.84,186.16"
605,not_free_parking_space,1,images/not_free_parking_space/slot_00605.jpg,images/30.png,"534.21,114.08|581.39,115.28|596.92,186.04|548.54,184.55"
606,not_free_parking_space,1,images/not_free_parking_space/slot_00606.jpg,images/30.png,"484.58,112.71|530.87,113.31|544.60,183.48|495.63,183.48"
607,free_parking_space,0,images/free_parking_space/slot_00607.jpg,images/30.png,"432.63,110.92|480.10,111.81|493.54,183.78|443.97,182.88"
608,free_parking_space,0,images/free_parking_space/slot_00608.jpg,images/30.png,"382.50,108.50|429.04,110.62|440.99,182.88|393.21,181.39"
609,free_parking_space,0,images/free_parking_space/slot_00609.jpg,images/30.png,"331.10,107.90|378.60,108.20|389.93,181.69|339.46,180.19"
610,free_parking_space,0,images/free_parking_space/slot_00610.jpg,images/30.png,"277.70,106.40|326.63,108.53|337.08,180.19|284.82,179.60"
611,not_free_parking_space,1,images/not_free_parking_space/slot_00611.jpg,images/30.png,"224.80,106.44|273.77,106.74|281.84,179.30|230.48,179.89"
612,not_free_parking_space,1,images/not_free_parking_space/slot_00612.jpg,images/30.png,"171.41,104.53|221.88,105.42|229.04,178.88|175.89,178.28"
613,not_free_parking_space,1,images/not_free_parking_space/slot_00613.jpg,images/30.png,"13.90,27.50|64.50,27.80|64.85,99.58|13.70,99.60"
614,free_parking_space,0,images/free_parking_space/slot_00614.jpg,images/30.png,"66.70,27.90|113.90,28.50|116.59,99.58|66.96,99.89"
615,free_parking_space,0,images/free_parking_space/slot_00615.jpg,images/30.png,"117.40,29.30|164.80,29.60|168.00,100.30|119.62,100.00"
616,free_parking_space,0,images/free_parking_space/slot_00616.jpg,images/30.png,"167.70,29.70|215.50,30.30|222.20,102.40|171.06,100.86"
617,free_parking_space,0,images/free_parking_space/slot_00617.jpg,images/30.png,"217.02,30.77|266.95,31.08|274.82,102.79|224.29,102.19"
618,not_free_parking_space,1,images/not_free_parking_space/slot_00618.jpg,images/30.png,"269.67,31.68|318.70,33.19|326.87,103.40|277.54,103.09"
619,free_parking_space,0,images/free_parking_space/slot_00619.jpg,images/30.png,"321.15,33.68|369.26,34.89|378.94,106.30|328.41,104.49"
620,not_free_parking_space,1,images/not_free_parking_space/slot_00620.jpg,images/30.png,"372.07,35.52|418.07,36.73|429.00,106.60|381.15,105.42"
621,free_parking_space,0,images/free_parking_space/slot_00621.jpg,images/30.png,"420.80,37.00|467.70,37.95|479.80,108.10|431.38,106.94"
622,free_parking_space,0,images/free_parking_space/slot_00622.jpg,images/31.png,"116.90,574.80|115.40,813.38|0.00,812.77|2.20,573.50"
623,not_free_parking_space,1,images/not_free_parking_space/slot_00623.jpg,images/31.png,"1255.44,61.52|1372.85,62.76|1370.40,262.20|1254.82,262.79"
624,not_free_parking_space,1,images/not_free_parking_space/slot_00624.jpg,images/31.png,"1129.33,59.03|1247.99,60.28|1247.99,262.79|1129.95,263.41"
625,free_parking_space,0,images/free_parking_space/slot_00625.jpg,images/31.png,"1008.20,57.20|1123.10,59.10|1124.36,262.17|1008.20,261.55"
626,free_parking_space,0,images/free_parking_space/slot_00626.jpg,images/31.png,"884.57,59.65|1000.12,59.03|1001.36,262.17|881.47,262.17"
627,free_parking_space,0,images/free_parking_space/slot_00627.jpg,images/31.png,"760.33,58.41|874.01,59.03|877.12,261.55|759.71,261.55"
628,free_parking_space,0,images/free_parking_space/slot_00628.jpg,images/31.png,"632.36,58.41|754.12,58.41|752.25,262.79|629.87,261.55"
629,not_free_parking_space,1,images/not_free_parking_space/slot_00629.jpg,images/31.png,"510.00,56.50|625.50,59.00|625.52,261.55|508.73,263.41"
630,not_free_parking_space,1,images/not_free_parking_space/slot_00630.jpg,images/31.png,"378.90,56.50|503.70,59.00|500.04,263.41|379.52,262.79"
631,not_free_parking_space,1,images/not_free_parking_space/slot_00631.jpg,images/31.png,"259.00,56.50|372.70,57.20|374.55,262.79|257.14,263.41"
632,not_free_parking_space,1,images/not_free_parking_space/slot_00632.jpg,images/31.png,"127.90,56.60|250.30,56.60|247.20,260.30|128.55,260.31"
633,not_free_parking_space,1,images/not_free_parking_space/slot_00633.jpg,images/31.png,"123.60,54.70|122.34,259.07|0.00,259.20|1.90,49.60"
634,free_parking_space,0,images/free_parking_space/slot_00634.jpg,images/31.png,"1252.24,574.83|1370.00,574.80|1369.27,800.71|1253.73,802.20"
635,not_free_parking_space,1,images/not_free_parking_space/slot_00635.jpg,images/31.png,"1130.00,571.80|1245.50,571.10|1247.02,803.69|1129.98,803.69"
636,free_parking_space,0,images/free_parking_space/slot_00636.jpg,images/31.png,"1004.00,570.36|1121.00,570.40|1122.52,802.94|1005.50,803.70"
637,free_parking_space,0,images/free_parking_space/slot_00637.jpg,images/31.png,"884.20,568.90|996.80,569.60|999.00,805.90|882.71,805.18"
638,free_parking_space,0,images/free_parking_space/slot_00638.jpg,images/31.png,"761.72,568.12|872.80,568.10|873.54,805.93|757.25,808.16"
639,free_parking_space,0,images/free_parking_space/slot_00639.jpg,images/31.png,"627.50,567.40|749.00,568.90|752.03,810.40|628.28,810.40"
640,free_parking_space,0,images/free_parking_space/slot_00640.jpg,images/31.png,"505.20,570.30|619.40,569.60|618.60,812.60|504.60,810.40"
641,not_free_parking_space,1,images/not_free_parking_space/slot_00641.jpg,images/31.png,"377.30,573.40|495.80,571.90|493.58,811.14|378.80,811.90"
642,not_free_parking_space,1,images/not_free_parking_space/slot_00642.jpg,images/31.png,"251.10,574.80|371.10,574.10|368.10,814.90|252.57,814.87"
643,not_free_parking_space,1,images/not_free_parking_space/slot_00643.jpg,images/31.png,"122.30,574.80|242.40,576.30|244.59,814.87|120.84,814.13"
644,not_free_parking_space,1,images/not_free_parking_space/slot_00644.jpg,images/32.png,"856.30,243.30|905.70,242.80|906.60,333.12|855.41,333.57"
645,free_parking_space,0,images/free_parking_space/slot_00645.jpg,images/32.png,"63.90,112.40|111.70,112.60|110.02,10.92|61.80,10.01"
646,free_parking_space,0,images/free_parking_space/slot_00646.jpg,images/32.png,"115.05,11.15|166.02,10.47|165.10,112.20|115.30,112.50"
647,not_free_parking_space,1,images/not_free_parking_space/slot_00647.jpg,images/32.png,"168.90,112.10|217.40,111.90|217.40,11.20|168.70,11.05"
648,not_free_parking_space,1,images/not_free_parking_space/slot_00648.jpg,images/32.png,"221.80,111.70|271.40,112.10|270.60,10.80|221.50,11.00"
649,free_parking_space,0,images/free_parking_space/slot_00649.jpg,images/32.png,"274.40,111.60|323.80,110.80|321.88,9.84|273.88,10.94"
650,not_free_parking_space,1,images/not_free_parking_space/slot_00650.jpg,images/32.png,"325.72,110.50|377.83,110.23|375.60,9.80|326.26,10.39"
651,not_free_parking_space,1,images/not_free_parking_space/slot_00651.jpg,images/32.png,"381.39,110.23|427.47,110.50|428.56,10.39|379.50,10.90"
652,not_free_parking_space,1,images/not_free_parking_space/slot_00652.jpg,images/32.png,"432.40,109.70|481.80,110.00|482.32,10.94|431.03,10.12"
653,free_parking_space,0,images/free_parking_space/slot_00653.jpg,images/32.png,"485.60,110.50|535.00,110.20|533.60,9.30|485.61,10.12"
654,not_free_parking_space,1,images/not_free_parking_space/slot_00654.jpg,images/32.png,"538.54,110.77|586.27,111.32|586.00,9.80|537.72,10.67"
655,not_free_parking_space,1,images/not_free_parking_space/slot_00655.jpg,images/32.png,"590.10,111.60|639.50,110.50|639.20,9.84|589.83,9.84"
656,not_free_parking_space,1,images/not_free_parking_space/slot_00656.jpg,images/32.png,"642.77,11.22|693.23,10.94|693.80,111.60|641.39,110.77"
657,not_free_parking_space,1,images/not_free_parking_space/slot_00657.jpg,images/32.png,"697.62,11.76|746.44,11.49|747.80,113.50|696.80,112.69"
658,not_free_parking_space,1,images/not_free_parking_space/slot_00658.jpg,images/32.png,"750.32,10.38|798.73,11.01|801.00,114.30|749.70,113.50"
659,not_free_parking_space,1,images/not_free_parking_space/slot_00659.jpg,images/32.png,"803.97,11.17|852.54,10.69|852.50,114.80|803.49,113.86"
660,not_free_parking_space,1,images/not_free_parking_space/slot_00660.jpg,images/32.png,"856.50,10.06|904.44,10.06|905.40,115.60|856.80,114.70"
661,not_free_parking_space,1,images/not_free_parking_space/slot_00661.jpg,images/32.png,"909.83,10.38|953.32,9.90|956.20,115.30|909.40,114.80"
662,free_parking_space,0,images/free_parking_space/slot_00662.jpg,images/32.png,"12.18,236.33|61.54,237.43|62.37,332.05|13.27,333.15"
663,free_parking_space,0,images/free_parking_space/slot_00663.jpg,images/32.png,"65.40,237.40|115.30,238.00|114.48,332.87|66.21,332.87"
664,not_free_parking_space,1,images/not_free_parking_space/slot_00664.jpg,images/32.png,"118.59,332.05|167.14,332.87|168.23,237.98|119.14,237.16"
665,not_free_parking_space,1,images/not_free_parking_space/slot_00665.jpg,images/32.png,"171.10,237.80|218.70,238.40|219.79,334.52|170.43,332.87"
666,not_free_parking_space,1,images/not_free_parking_space/slot_00666.jpg,images/32.png,"222.77,238.90|272.94,239.20|273.10,333.20|224.10,332.60"
667,not_free_parking_space,1,images/not_free_parking_space/slot_00667.jpg,images/32.png,"276.70,332.70|324.30,333.30|324.60,239.30|275.40,239.10"
668,not_free_parking_space,1,images/not_free_parking_space/slot_00668.jpg,images/32.png,"327.50,239.70|377.70,239.40|377.40,332.70|327.60,333.40"
669,free_parking_space,0,images/free_parking_space/slot_00669.jpg,images/32.png,"381.70,239.60|429.40,239.70|430.60,333.00|381.50,333.10"
670,not_free_parking_space,1,images/not_free_parking_space/slot_00670.jpg,images/32.png,"434.11,332.74|481.78,331.30|482.50,239.70|432.53,239.57"
671,not_free_parking_space,1,images/not_free_parking_space/slot_00671.jpg,images/32.png,"9.00,9.09|59.06,10.24|59.10,111.60|9.00,112.40"
672,not_free_parking_space,1,images/not_free_parking_space/slot_00672.jpg,images/32.png,"910.26,243.29|953.46,242.61|953.00,332.89|907.98,332.66"
673,not_free_parking_space,1,images/not_free_parking_space/slot_00673.jpg,images/32.png,"803.30,243.07|852.44,243.07|852.40,333.60|803.10,333.30"
674,not_free_parking_space,1,images/not_free_parking_space/slot_00674.jpg,images/32.png,"750.27,241.47|799.20,242.80|799.64,332.20|750.04,331.97"
675,not_free_parking_space,1,images/not_free_parking_space/slot_00675.jpg,images/32.png,"697.48,331.75|745.47,331.97|746.20,241.20|696.33,240.32"
676,not_free_parking_space,1,images/not_free_parking_space/slot_00676.jpg,images/32.png,"643.77,331.52|693.82,332.20|693.40,241.20|642.85,240.09"
677,not_free_parking_space,1,images/not_free_parking_space/slot_00677.jpg,images/32.png,"590.97,331.97|639.20,332.43|639.88,240.78|589.14,240.32"
678,not_free_parking_space,1,images/not_free_parking_space/slot_00678.jpg,images/32.png,"540.00,332.43|587.77,333.12|586.40,240.78|539.09,240.09"
679,not_free_parking_space,1,images/not_free_parking_space/slot_00679.jpg,images/32.png,"486.30,240.10|536.58,240.55|535.89,333.12|486.75,332.89"
680,free_parking_space,0,images/free_parking_space/slot_00680.jpg,images/4.png,"233.13,127.85|274.17,128.17|273.42,211.52|231.85,211.52"
681,free_parking_space,0,images/free_parking_space/slot_00681.jpg,images/4.png,"190.47,125.97|231.51,126.29|230.76,209.64|189.19,209.64"
682,free_parking_space,0,images/free_parking_space/slot_00682.jpg,images/4.png,"148.29,125.93|189.33,126.25|188.58,209.60|147.01,209.60"
683,free_parking_space,0,images/free_parking_space/slot_00683.jpg,images/4.png,"105.93,125.66|146.97,125.98|146.22,209.33|104.65,209.33"
684,free_parking_space,0,images/free_parking_space/slot_00684.jpg,images/4.png,"64.09,125.77|105.12,126.09|104.38,209.45|62.80,209.45"
685,not_free_parking_space,1,images/not_free_parking_space/slot_00685.jpg,images/4.png,"21.89,125.66|62.93,125.98|62.18,209.33|20.61,209.33"
686,not_free_parking_space,1,images/not_free_parking_space/slot_00686.jpg,images/4.png,"532.51,129.74|573.55,130.06|572.80,213.41|531.23,213.41"
687,not_free_parking_space,1,images/not_free_parking_space/slot_00687.jpg,images/4.png,"403.99,214.01|445.02,214.33|444.27,297.69|402.70,297.69"
688,not_free_parking_space,1,images/not_free_parking_space/slot_00688.jpg,images/4.png,"575.17,130.10|616.21,130.42|615.46,213.78|573.89,213.78"
689,not_free_parking_space,1,images/not_free_parking_space/slot_00689.jpg,images/4.png,"617.27,130.84|658.31,131.16|657.56,214.52|615.99,214.52"
690,not_free_parking_space,1,images/not_free_parking_space/slot_00690.jpg,images/4.png,"616.09,215.45|657.13,215.77|656.38,299.12|614.81,299.12"
691,not_free_parking_space,1,images/not_free_parking_space/slot_00691.jpg,images/4.png,"574.50,0.00|574.20,37.80|532.99,37.00|533.00,0.00"
692,not_free_parking_space,1,images/not_free_parking_space/slot_00692.jpg,images/4.png,"616.69,0.00|617.00,38.40|575.20,38.00|575.20,0.00"
693,not_free_parking_space,1,images/not_free_parking_space/slot_00693.jpg,images/4.png,"659.97,0.00|660.28,38.27|618.48,37.87|618.48,0.00"
694,not_free_parking_space,1,images/not_free_parking_space/slot_00694.jpg,images/4.png,"573.83,215.00|614.87,215.32|614.12,298.67|572.55,298.67"
695,not_free_parking_space,1,images/not_free_parking_space/slot_00695.jpg,images/4.png,"531.05,214.69|572.09,215.01|571.34,298.37|530.70,298.40"
696,not_free_parking_space,1,images/not_free_parking_space/slot_00696.jpg,images/4.png,"488.73,214.38|529.77,214.70|529.02,298.06|487.45,298.06"
697,not_free_parking_space,1,images/not_free_parking_space/slot_00697.jpg,images/4.png,"446.30,214.56|487.34,214.88|486.59,298.23|445.02,298.23"
698,free_parking_space,0,images/free_parking_space/slot_00698.jpg,images/4.png,"531.79,0.00|532.20,36.80|490.00,36.60|490.30,0.00"
699,not_free_parking_space,1,images/not_free_parking_space/slot_00699.jpg,images/4.png,"489.64,0.00|489.20,36.70|447.90,35.90|448.15,0.00"
700,free_parking_space,0,images/free_parking_space/slot_00700.jpg,images/4.png,"446.92,0.00|447.10,35.70|405.10,35.30|405.43,0.00"
701,not_free_parking_space,1,images/not_free_parking_space/slot_00701.jpg,images/4.png,"447.89,129.32|488.93,129.64|488.18,213.00|446.61,213.00"
702,free_parking_space,0,images/free_parking_space/slot_00702.jpg,images/4.png,"404.09,0.06|403.66,34.66|362.26,34.56|362.59,0.06"
703,free_parking_space,0,images/free_parking_space/slot_00703.jpg,images/4.png,"361.48,0.16|361.06,34.76|319.66,34.66|319.99,0.16"
704,not_free_parking_space,1,images/not_free_parking_space/slot_00704.jpg,images/4.png,"318.62,0.00|318.20,34.60|276.80,34.50|277.12,0.00"
705,not_free_parking_space,1,images/not_free_parking_space/slot_00705.jpg,images/4.png,"275.70,0.00|275.90,34.80|233.90,34.50|234.21,0.00"
706,not_free_parking_space,1,images/not_free_parking_space/slot_00706.jpg,images/4.png,"232.80,0.00|233.00,34.50|191.20,34.30|191.86,0.00"
707,free_parking_space,0,images/free_parking_space/slot_00707.jpg,images/4.png,"190.14,0.00|189.74,34.34|149.94,33.94|149.80,0.00"
708,free_parking_space,0,images/free_parking_space/slot_00708.jpg,images/4.png,"148.40,0.00|148.00,34.50|108.20,34.10|108.06,0.00"
709,free_parking_space,0,images/free_parking_space/slot_00709.jpg,images/4.png,"107.40,0.00|106.70,34.70|65.74,34.37|65.60,0.00"
710,free_parking_space,0,images/free_parking_space/slot_00710.jpg,images/4.png,"64.00,0.00|63.70,34.60|24.96,33.92|24.87,0.00"
711,free_parking_space,0,images/free_parking_space/slot_00711.jpg,images/4.png,"23.60,0.00|23.60,34.29|0.10,34.20|0.00,0.00"
712,free_parking_space,0,images/free_parking_space/slot_00712.jpg,images/4.png,"20.83,209.94|61.87,210.26|61.12,293.62|19.55,293.62"
713,not_free_parking_space,1,images/not_free_parking_space/slot_00713.jpg,images/4.png,"62.20,210.31|103.23,210.63|102.48,293.99|60.91,293.99"
714,not_free_parking_space,1,images/not_free_parking_space/slot_00714.jpg,images/4.png,"104.48,210.68|145.52,211.00|144.77,294.35|103.20,294.35"
715,not_free_parking_space,1,images/not_free_parking_space/slot_00715.jpg,images/4.png,"146.96,210.86|187.99,211.18|187.25,294.54|145.67,294.54"
716,not_free_parking_space,1,images/not_free_parking_space/slot_00716.jpg,images/4.png,"189.61,211.97|230.65,212.29|229.90,295.65|188.33,295.65"
717,not_free_parking_space,1,images/not_free_parking_space/slot_00717.jpg,images/4.png,"233.01,212.34|274.05,212.66|273.30,296.02|231.73,296.02"
718,not_free_parking_space,1,images/not_free_parking_space/slot_00718.jpg,images/4.png,"275.49,212.78|316.53,213.10|315.78,296.45|274.21,296.45"
719,not_free_parking_space,1,images/not_free_parking_space/slot_00719.jpg,images/4.png,"318.58,213.09|359.62,213.41|358.87,296.76|317.30,296.76"
720,free_parking_space,0,images/free_parking_space/slot_00720.jpg,images/4.png,"361.05,213.55|402.09,213.87|401.34,297.22|359.77,297.22"
721,free_parking_space,0,images/free_parking_space/slot_00721.jpg,images/4.png,"490.37,129.88|531.40,130.20|530.66,213.55|489.08,213.55"
722,not_free_parking_space,1,images/not_free_parking_space/slot_00722.jpg,images/4.png,"404.50,128.77|445.54,129.09|444.79,212.44|403.22,212.44"
723,not_free_parking_space,1,images/not_free_parking_space/slot_00723.jpg,images/4.png,"361.84,128.58|402.88,128.90|402.13,212.26|360.56,212.26"
724,not_free_parking_space,1,images/not_free_parking_space/slot_00724.jpg,images/4.png,"319.18,128.22|360.22,128.54|359.47,211.89|317.90,211.89"
725,free_parking_space,0,images/free_parking_space/slot_00725.jpg,images/4.png,"275.79,128.21|316.82,128.53|316.08,211.89|274.51,211.89"
726,not_free_parking_space,1,images/not_free_parking_space/slot_00726.jpg,images/5.png,"433.70,25.50|439.83,79.16|492.00,78.20|480.50,24.70"
727,not_free_parking_space,1,images/not_free_parking_space/slot_00727.jpg,images/5.png,"57.38,33.61|39.04,87.04|97.91,86.81|111.72,32.48"
728,not_free_parking_space,1,images/not_free_parking_space/slot_00728.jpg,images/5.png,"117.35,31.81|99.01,85.25|157.87,85.02|171.68,30.68"
729,not_free_parking_space,1,images/not_free_parking_space/slot_00729.jpg,images/5.png,"172.30,31.00|158.78,84.57|211.70,84.30|221.50,29.90"
730,not_free_parking_space,1,images/not_free_parking_space/slot_00730.jpg,images/5.png,"222.50,30.20|212.40,83.34|263.90,83.10|268.50,29.10"
731,not_free_parking_space,1,images/not_free_parking_space/slot_00731.jpg,images/5.png,"269.30,29.30|264.59,82.71|316.09,82.47|317.80,28.50"
732,free_parking_space,0,images/free_parking_space/slot_00732.jpg,images/5.png,"318.20,28.90|316.53,81.15|377.50,80.20|375.50,26.90"
733,free_parking_space,0,images/free_parking_space/slot_00733.jpg,images/5.png,"377.30,26.30|377.74,79.93|438.71,78.99|431.90,25.50"
734,not_free_parking_space,1,images/not_free_parking_space/slot_00734.jpg,images/5.png,"481.50,24.70|492.40,77.16|546.50,76.20|533.07,22.69"
735,free_parking_space,0,images/free_parking_space/slot_00735.jpg,images/5.png,"534.60,23.30|547.57,75.72|608.50,74.20|592.80,20.80"
736,free_parking_space,0,images/free_parking_space/slot_00736.jpg,images/5.png,"594.60,21.10|609.61,74.67|671.20,73.10|650.10,20.00"
737,free_parking_space,0,images/free_parking_space/slot_00737.jpg,images/5.png,"651.40,20.50|672.10,73.32|712.00,72.34|712.00,47.90|700.10,19.49"
738,not_free_parking_space,1,images/not_free_parking_space/slot_00738.jpg,images/5.png,"13.67,161.24|72.77,160.38|52.10,234.60|0.00,235.46|0.00,204.05"
739,free_parking_space,0,images/free_parking_space/slot_00739.jpg,images/5.png,"73.20,160.90|137.40,159.50|124.60,234.00|53.30,235.10"
740,free_parking_space,0,images/free_parking_space/slot_00740.jpg,images/5.png,"138.40,160.10|203.20,159.50|193.40,234.00|125.20,233.70"
741,free_parking_space,0,images/free_parking_space/slot_00741.jpg,images/5.png,"204.00,159.20|260.60,158.40|254.80,232.10|194.90,233.70"
742,not_free_parking_space,1,images/not_free_parking_space/slot_00742.jpg,images/5.png,"261.20,158.90|317.10,157.80|316.50,231.20|255.50,232.40"
743,not_free_parking_space,1,images/not_free_parking_space/slot_00743.jpg,images/5.png,"317.90,157.50|374.80,156.40|378.30,230.60|317.70,230.80"
744,not_free_parking_space,1,images/not_free_parking_space/slot_00744.jpg,images/5.png,"375.70,156.40|432.70,155.20|440.80,228.80|380.00,230.30"
745,free_parking_space,0,images/free_parking_space/slot_00745.jpg,images/5.png,"433.56,155.16|500.52,153.72|513.20,227.80|441.96,229.08"
746,free_parking_space,0,images/free_parking_space/slot_00746.jpg,images/5.png,"501.40,153.50|564.70,152.90|585.10,227.50|515.40,227.70"
747,not_free_parking_space,1,images/not_free_parking_space/slot_00747.jpg,images/5.png,"565.70,153.10|624.00,151.70|647.90,226.80|586.50,227.10"
748,free_parking_space,0,images/free_parking_space/slot_00748.jpg,images/5.png,"624.90,152.10|691.70,150.90|712.00,209.05|712.00,224.97|649.70,226.90"
749,free_parking_space,0,images/free_parking_space/slot_00749.jpg,images/5.png,"8.01,236.32|70.55,235.20|49.99,319.89|-0.00,319.47|0.00,264.76"
750,not_free_parking_space,1,images/not_free_parking_space/slot_00750.jpg,images/5.png,"116.69,319.73|50.45,319.87|71.47,235.49|131.81,234.77"
751,not_free_parking_space,1,images/not_free_parking_space/slot_00751.jpg,images/5.png,"117.40,320.00|192.70,318.50|200.20,234.20|132.50,234.80"
